2/27/2021,75362
2/28/2021,75617
3/1/2021,75636
3/2/2021,75901
3/3/2021,76088
3/4/2021,76274
3/5/2021,76365
3/6/2021,76447
3/7/2021,76507
3/8/2021,76638
3/9/2021,76742
3/10/2021,76855
3/11/2021,77082
3/12/2021,77231
3/13/2021,77329
3/14/2021,77408
3/15/2021,77485
3/16/2021,77669
3/17/2021,77775
3/18/2021,77831
3/19/2021,77916
3/20/2021,78011
3/21/2021,78108
3/22/2021,78193
3/23/2021,78308
3/24/2021,78372
3/25/2021,78496
3/26/2021,78602
3/27/2021,78661
3/28/2021,78828
3/29/2021,78907
3/30/2021,78994
3/31/2021,79085
4/1/2021,79217
4/2/2021,79324
4/3/2021,79422
4/4/2021,79493
4/5/2021,79493
4/6/2021,79645
4/7/2021,79787
4/8/2021,79922
4/9/2021,80031
4/10/2021,80132
4/11/2021,80272
4/12/2021,80446
4/13/2021,80533
4/14/2021,80642
4/15/2021,80799
4/16/2021,80909
4/17/2021,81002
4/18/2021,81138
4/19/2021,81199
4/20/2021,81342
4/21/2021,81470
4/22/2021,81551
4/23/2021,81600
4/24/2021,81686
4/25/2021,81739
4/26/2021,81811
4/27/2021,81906
4/28/2021,82057
4/29/2021,82152
4/30/2021,82257
5/1/2021,82339
5/2/2021,82402
5/3/2021,82448
5/4/2021,82526
5/5/2021,82566
5/6/2021,82658
5/7/2021,82733
5/8/2021,82815
5/9/2021,82882
5/10/2021,82901
5/11/2021,83002
5/12/2021,83062
5/13/2021,83145
5/14/2021,83201
5/15/2021,83261
5/16/2021,83261
5/17/2021,83261
5/18/2021,83366
5/19/2021,83403
5/20/2021,83457
5/21/2021,83495
5/22/2021,83524
5/23/2021,83524
5/24/2021,83524
5/25/2021,83524
5/26/2021,83616
5/27/2021,83650
5/28/2021,83693
5/29/2021,83722
5/30/2021,83722
5/31/2021,83722
6/1/2021,83722
6/2/2021,83765
6/3/2021,83830
6/4/2021,83878
6/5/2021,83910
6/6/2021,83910
6/7/2021,83910
6/8/2021,83962
6/9/2021,84047
6/10/2021,84072
6/11/2021,84104
6/12/2021,84104
6/13/2021,84104
6/14/2021,84104
6/15/2021,84104
6/16/2021,84274
6/17/2021,84303
6/18/2021,84344
6/19/2021,84344
6/20/2021,84344
6/21/2021,84344
6/22/2021,84383
6/23/2021,84467
6/24/2021,84509
6/25/2021,84534
6/26/2021,84571
6/27/2021,84571
6/28/2021,84571
6/29/2021,84610
6/30/2021,84706
7/1/2021,84728
7/2/2021,84770
7/3/2021,84842
7/4/2021,84842
7/5/2021,84842
7/6/2021,84842
7/7/2021,84888
7/8/2021,85047
7/9/2021,85127
7/10/2021,85199
