10/28/2020,456
10/29/2020,458
10/30/2020,459
10/31/2020,460
11/1/2020,460
11/2/2020,461
11/3/2020,461
11/4/2020,462
11/5/2020,464
11/6/2020,465
11/7/2020,465
11/8/2020,465
11/9/2020,465
11/10/2020,467
11/11/2020,468
11/12/2020,468
11/13/2020,469
11/14/2020,469
11/15/2020,469
11/16/2020,472
11/17/2020,473
11/18/2020,477
11/19/2020,478
11/20/2020,480
11/21/2020,480
11/22/2020,481
11/23/2020,482
11/24/2020,484
11/25/2020,486
11/26/2020,487
11/27/2020,491
11/28/2020,492
11/29/2020,493
11/30/2020,493
12/1/2020,495
12/2/2020,497
12/3/2020,498
12/4/2020,501
12/5/2020,502
12/6/2020,503
12/7/2020,505
12/8/2020,507
12/9/2020,510
12/10/2020,512
12/11/2020,515
12/12/2020,518
12/13/2020,521
12/14/2020,525
12/15/2020,528
12/16/2020,533
12/17/2020,539
12/18/2020,544
12/19/2020,552
12/20/2020,558
12/21/2020,562
12/22/2020,563
12/23/2020,570
12/24/2020,572
12/25/2020,574
12/26/2020,576
12/27/2020,579
12/28/2020,583
12/29/2020,589
12/30/2020,594
12/31/2020,600
1/1/2021,606
1/2/2021,615
1/3/2021,624
1/4/2021,628
1/5/2021,631
1/6/2021,638
1/7/2021,641
1/8/2021,646
1/9/2021,650
1/10/2021,662
1/11/2021,671
1/12/2021,681
1/13/2021,690
1/14/2021,698
1/15/2021,704
1/16/2021,714
1/17/2021,723
1/18/2021,733
1/19/2021,739
1/20/2021,747
1/21/2021,754
1/22/2021,765
1/23/2021,775
1/24/2021,785
1/25/2021,790
1/26/2021,797
1/27/2021,802
1/28/2021,807
1/29/2021,814
1/30/2021,819
1/31/2021,824
2/1/2021,830
2/2/2021,832
2/3/2021,839
2/4/2021,850
2/5/2021,854
2/6/2021,859
2/7/2021,861
2/8/2021,865
2/9/2021,867
2/10/2021,873
2/11/2021,881
2/12/2021,882
2/13/2021,888
2/14/2021,891
2/15/2021,894
2/16/2021,894
2/17/2021,899
2/18/2021,904
2/19/2021,906
2/20/2021,912
2/21/2021,913
2/22/2021,918
2/23/2021,920
2/24/2021,922
2/25/2021,925
2/26/2021,930
2/27/2021,933
2/28/2021,934
3/1/2021,936
3/2/2021,939
3/3/2021,940
3/4/2021,941
3/5/2021,945
3/6/2021,947
3/7/2021,948
3/8/2021,951
3/9/2021,952
3/10/2021,954
3/11/2021,955
3/12/2021,957
3/13/2021,958
3/14/2021,958
3/15/2021,959
3/16/2021,959
3/17/2021,961
3/18/2021,962
3/19/2021,963
3/20/2021,966
3/21/2021,967
3/22/2021,970
3/23/2021,971
3/24/2021,973
3/25/2021,974
3/26/2021,975
3/27/2021,976
3/28/2021,977
3/29/2021,979
3/30/2021,980
3/31/2021,980
4/1/2021,982
4/2/2021,983
4/3/2021,985
4/4/2021,986
4/5/2021,986
4/6/2021,987
4/7/2021,990
4/8/2021,990
4/9/2021,992
4/10/2021,992
4/11/2021,993
4/12/2021,995
4/13/2021,995
4/14/2021,996
4/15/2021,997
4/16/2021,999
4/17/2021,1001
4/18/2021,1003
4/19/2021,1003
4/20/2021,1003
4/21/2021,1003
4/22/2021,1005
4/23/2021,1006
4/24/2021,1007
4/25/2021,1010
4/26/2021,1010
4/27/2021,1010
4/28/2021,1011
4/29/2021,1013
4/30/2021,1014
5/1/2021,1014
5/2/2021,1015
5/3/2021,1015
5/4/2021,1016
5/5/2021,1018
5/6/2021,1018
5/7/2021,1018
5/8/2021,1018
5/9/2021,1018
5/10/2021,1020
5/11/2021,1020
5/12/2021,1020
5/13/2021,1021
5/14/2021,1023
5/15/2021,1023
5/16/2021,1024
5/17/2021,1025
5/18/2021,1026
5/19/2021,1027
5/20/2021,1028
5/21/2021,1028
5/22/2021,1028
5/23/2021,1028
5/24/2021,1029
5/25/2021,1029
5/26/2021,1030
5/27/2021,1031
5/28/2021,1032
5/29/2021,1032
5/30/2021,1033
5/31/2021,1033
6/1/2021,1034
6/2/2021,1034
6/3/2021,1034
6/4/2021,1035
6/5/2021,1035
6/6/2021,1035
6/7/2021,1035
6/8/2021,1035
6/9/2021,1035
6/10/2021,1035
6/11/2021,1035
6/12/2021,1035
6/13/2021,1035
6/14/2021,1035
6/15/2021,1036
6/16/2021,1037
6/17/2021,1038
6/18/2021,1038
6/19/2021,1040
6/20/2021,1041
6/21/2021,1041
6/22/2021,1041
6/23/2021,1041
6/24/2021,1041
6/25/2021,1041
6/26/2021,1041
6/27/2021,1041
6/28/2021,1041
6/29/2021,1041
6/30/2021,1041
7/1/2021,1041
7/2/2021,1041
7/3/2021,1042
7/4/2021,1042
7/5/2021,1042
7/6/2021,1042
7/7/2021,1042
7/8/2021,1042
7/9/2021,1042
7/10/2021,1042
